ACK_ID,FORM_PLAN_YEAR_BEGIN_DATE,FORM_TAX_PRD,TYPE_PLAN_ENTITY_CD,TYPE_DFE_PLAN_ENTITY_CD,INITIAL_FILING_IND,AMENDED_IND,FINAL_FILING_IND,SHORT_PLAN_YR_IND,COLLECTIVE_BARGAIN_IND,F5558_APPLICATION_FILED_IND,EXT_AUTOMATIC_IND,DFVC_PROGRAM_IND,EXT_SPECIAL_IND,EXT_SPECIAL_TEXT,PLAN_NAME,SPONS_DFE_PN,PLAN_EFF_DATE,SPONSOR_DFE_NAME,SPONS_DFE_DBA_NAME,SPONS_DFE_CARE_OF_NAME,SPONS_DFE_MAIL_US_ADDRESS1,SPONS_DFE_MAIL_US_ADDRESS2,SPONS_DFE_MAIL_US_CITY,SPONS_DFE_MAIL_US_STATE,SPONS_DFE_MAIL_US_ZIP,SPONS_DFE_MAIL_FOREIGN_ADDR1,SPONS_DFE_MAIL_FOREIGN_ADDR2,SPONS_DFE_MAIL_FOREIGN_CITY,SPONS_DFE_MAIL_FORGN_PROV_ST,SPONS_DFE_MAIL_FOREIGN_CNTRY,SPONS_DFE_MAIL_FORGN_POSTAL_CD,SPONS_DFE_LOC_US_ADDRESS1,SPONS_DFE_LOC_US_ADDRESS2,SPONS_DFE_LOC_US_CITY,SPONS_DFE_LOC_US_STATE,SPONS_DFE_LOC_US_ZIP,SPONS_DFE_LOC_FOREIGN_ADDRESS1,SPONS_DFE_LOC_FOREIGN_ADDRESS2,SPONS_DFE_LOC_FOREIGN_CITY,SPONS_DFE_LOC_FORGN_PROV_ST,SPONS_DFE_LOC_FOREIGN_CNTRY,SPONS_DFE_LOC_FORGN_POSTAL_CD,SPONS_DFE_EIN,SPONS_DFE_PHONE_NUM,BUSINESS_CODE,ADMIN_NAME,ADMIN_CARE_OF_NAME,ADMIN_US_ADDRESS1,ADMIN_US_ADDRESS2,ADMIN_US_CITY,ADMIN_US_STATE,ADMIN_US_ZIP,ADMIN_FOREIGN_ADDRESS1,ADMIN_FOREIGN_ADDRESS2,ADMIN_FOREIGN_CITY,ADMIN_FOREIGN_PROV_STATE,ADMIN_FOREIGN_CNTRY,ADMIN_FOREIGN_POSTAL_CD,ADMIN_EIN,ADMIN_PHONE_NUM,LAST_RPT_SPONS_NAME,LAST_RPT_SPONS_EIN,LAST_RPT_PLAN_NUM,ADMIN_SIGNED_DATE,ADMIN_SIGNED_NAME,SPONS_SIGNED_DATE,SPONS_SIGNED_NAME,DFE_SIGNED_DATE,DFE_SIGNED_NAME,TOT_PARTCP_BOY_CNT,TOT_ACTIVE_PARTCP_CNT,RTD_SEP_PARTCP_RCVG_CNT,RTD_SEP_PARTCP_FUT_CNT,SUBTL_ACT_RTD_SEP_CNT,BENEF_RCVG_BNFT_CNT,TOT_ACT_RTD_SEP_BENEF_CNT,PARTCP_ACCOUNT_BAL_CNT,SEP_PARTCP_PARTL_VSTD_CNT,CONTRIB_EMPLRS_CNT,TYPE_PENSION_BNFT_CODE,TYPE_WELFARE_BNFT_CODE,FUNDING_INSURANCE_IND,FUNDING_SEC412_IND,FUNDING_TRUST_IND,FUNDING_GEN_ASSET_IND,BENEFIT_INSURANCE_IND,BENEFIT_SEC412_IND,BENEFIT_TRUST_IND,BENEFIT_GEN_ASSET_IND,SCH_R_ATTACHED_IND,SCH_MB_ATTACHED_IND,SCH_SB_ATTACHED_IND,SCH_H_ATTACHED_IND,SCH_I_ATTACHED_IND,SCH_A_ATTACHED_IND,NUM_SCH_A_ATTACHED_CNT,SCH_C_ATTACHED_IND,SCH_D_ATTACHED_IND,SCH_G_ATTACHED_IND,FILING_STATUS,DATE_RECEIVED,VALID_ADMIN_SIGNATURE,VALID_DFE_SIGNATURE,VALID_SPONSOR_SIGNATURE,ADMIN_PHONE_NUM_FOREIGN,SPONS_DFE_PHONE_NUM_FOREIGN,ADMIN_NAME_SAME_SPON_IND,ADMIN_ADDRESS_SAME_SPON_IND,PREPARER_NAME,PREPARER_FIRM_NAME,PREPARER_US_ADDRESS1,PREPARER_US_ADDRESS2,PREPARER_US_CITY,PREPARER_US_STATE,PREPARER_US_ZIP,PREPARER_FOREIGN_ADDRESS1,PREPARER_FOREIGN_ADDRESS2,PREPARER_FOREIGN_CITY,PREPARER_FOREIGN_PROV_STATE,PREPARER_FOREIGN_CNTRY,PREPARER_FOREIGN_POSTAL_CD,PREPARER_PHONE_NUM,PREPARER_PHONE_NUM_FOREIGN,TOT_ACT_PARTCP_BOY_CNT,SUBJ_M1_FILING_REQ_IND,COMPLIANCE_M1_FILING_REQ_IND,M1_RECEIPT_CONFIRMATION_CODE,ADMIN_MANUAL_SIGNED_DATE,ADMIN_MANUAL_SIGNED_NAME
"20170607105959P030052370039001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SUMMERLIN OIL & VINEGAR, INC. 401(K) PLAN","001","2015-05-07","SUMMERLIN OIL & VINEGAR, INC.",,,"PO BOX 671441",,"CHUGIAK","AK","99567",,,,,,,,,,,,,,,,,,"473972807","9073607417","722513",,,,,,,,,,,,,,,,,,,"2017-06-07T10:59:53-0500","CATHERINE MARY SHUMAN","2017-06-07T10:59:53-0500","CATHERINE MARY SHUMAN",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K2R3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,
"20170607110105P030052370583001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"OLD DOMINION PATHOLOGY ASSOCIATES, LLC 401(K) PLAN","001","2011-01-01","OLD DOMINION PATHOLOGY ASSOCIATES, LLC",,,"3289 WOODBURN ROAD","SUITE 220","ANNANDALE","VA","22003",,,,,,,,,,,,,,,,,,"272660256","7036981080","621111",,,,,,,,,,,,,,,,,,,"2017-06-07T11:00:54-0500","BARRETT BROWN",,,,,4,4,0,0,4,0,4,4,0,,"2A2E2F2G2H2J2R3B3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,
"20170607110223P030059300113001","2016-01-01","2016-12-31","2",,"0","0","1","0","0","0","0","0","0",,"FITZ AEROSPACE DISABILITY PLAN","502","2009-01-01","FITZ AEROSPACE",,,"6625 IRON HORSE BLVD",,"NORTH RICHLAND HILLS","TX","76180",,,,,,,,,,,,,,,,,,"300708554","8174791541","332510",,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","FILING_RECEIVED","2017-06-07",,,,,,"1",,,,,,,,,,,,,,,,,0,"2",,,"2017-06-05T07:00:00-0500","MARISSA KELLY"
"20170607110425P030059305313001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KASON INDUSTRIES INC. EMPLOYEE BENEFITS PLAN","504","1989-10-01","KASON INDUSTRIES, INC.",,,"57 AMLAJACK BLVD.",,"NEWNAN","GA","302651015",,,,,,,,,,,,,,,,,,"110940170","7702511422","332510",,,,,,,,,,,,,,,,,,,"2017-06-07T11:03:48-0500","DEBORAH GAZAWAY",,,,,273,275,2,0,277,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,273,"2",,,,
"20170607113425P040056479351001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"REWARDS NETWORK INC. WELFARE BENEFIT PLAN","501","2009-01-01","REWARDS NETWORK INC.",,,"2 N. RIVERSIDE PLAZA, SUITE 200",,"CHICAGO","IL","60606",,,,,,,,,,,,,,,,,,"133698905","3125216767","541800",,,,,,,,,,,,,,,,,,,"2017-06-07T11:30:43-0500","CHRISTOPHER RAZNIEWSKI",,,,,338,296,5,0,301,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,336,"2",,,,
"20170607113544P040056480247001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"KATHRYN M. CARTER DEFINED BENEFIT PENSION PLAN","002","2004-01-01","KATHRYN M. CARTER",,,"3699 WILSHIRE BLVD STE 203",,"LOS ANGELES","CA","900102721",,,,,,,"3699 WILSHIRE BLVD STE 203",,"LOS ANGELES","CA","900102721",,,,,,,"954101426","2133861001","523900",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0,2,,0,,"1A3B3D",,"0","0","1","0","0","0","1","0","1","0","1","0","1","0",,"0","0","0","FILING_RECEIVED","2017-06-07",,,,,,"1",,,,,,,,,,,,,,,,,2,,,,"2017-05-22T00:00:00-0500","KATHRYN CARTER"
"20170607113656P030052409943004","2016-01-01","2016-12-31","2",,,,,,,,,,,,"MEDICAL BENEFIT PLAN OF UNITED FARMERS COOPERATIVE","502","2007-01-01","UNITED FARMERS COOPERATIVE",,,"705 E 4TH STREET, P.O. BOX 461",,"WINTHROP","MN","55396",,,,,,,,,,,,,,,,,,"410152490","5076476600","115110",,,,,,,,,,,,,,,,,,,"2017-05-15T06:54:58-0500","CHERI LEBRUN",,,,,244,274,,,274,,,,,,,"4A4D","1",,,,"1",,,,,,,,,,,"1",,,"FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,244,,,,,
"20170607113656P030052409943003","2016-01-01","2016-12-31","2",,,,,,,,,,,,"UNITED FARMERS COOPERATIVE","501","2006-01-01","UNITED FARMERS COOPERATIVE",,,"705 E 4TH STREET, P.O. BOX 461",,"WINTHROP","MN","55396",,,,,,,,,,,,,,,,,,"410152490","5076476600","115110",,,,,,,,,,,,,,,,,,,"2017-05-15T10:01:50-0500","CHERI LEBRUN",,,,,248,277,,,277,,,,,,,"4B4H4Q","1",,,,"1",,,,,,,,,"1","4",,,,"FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,248,,,,,
"20170607113656P030052409943005","2016-01-01","2016-12-31","2",,"1",,,,,,,,,,"PARKER CORNEA, INC. DB(K) PLAN","001","2016-01-01","PARKER CORNEA, INC.",,,"700 18TH STREET SOUTH, SUITE 503",,"BIRMINGHAM","AL","35233",,,,,,,"700 18TH STREET SOUTH, SUITE 503",,"BIRMINGHAM","AL","35223",,,,,,,"814820528","2059331077","621320",,,,,,,,,,,,,,,,,,,"2017-05-16T11:51:51-0500","JOHN PARKER","2017-05-16T11:51:51-0500","JOHN PARKER",,,0,8,,,8,,8,8,,,"2G2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,,,,,
"20170607113658P030052409959001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SMITH MAZURE DIRECTOR WILKINS YOUNG & YAGERMAN, P.C. 401(K) SAVINGS PLAN","001","1995-01-01","SMITH MAZURE DIRECTOR WILKINS YOUNG & YAGERMAN, PC",,,"111 JOHN STREET","20TH FLOOR","NEW YORK","NY","10038",,,,,,,,,,,,,,,,,,"133495415","2129647400","541110",,,,,,,,,,,,,,,,,,,"2017-06-07T07:35:08-0500","CARMELO GONZALEZ",,,,,80,73,0,14,87,0,87,63,1,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","1","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,66,,,,,
"20170607113817P040002130697001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"WELLESLEY BANK 401(K) PLAN","002","2011-11-01","WELLESLEY BANK",,,"40 CENTRAL STREET",,"WELLESLEY","MA","02482",,,,,,,,,,,,,,,,,,"041956610","7812352550","522110","WELLESLEY BANK",,"40 CENTRAL STREET",,"WELLESLEY","MA","02482",,,,,,,"041956610","7812352550",,,,"2017-06-07T11:38:03-0500","MAUREEN SULLIVAN",,,,,78,73,3,12,88,1,89,87,5,,"2E2G2J2K2S3D2T",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,63,,,,,
"20170607113902P040056482119001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MEDICAL SYSTEMS INC, CAMELLIA HEALTHCARE EMPLOYEE BENEFITS PLAN","501","2008-07-01","MEDICAL SYSTEMS, INC DBA CAMELLIA HEALTHCARE",,,"133 MAYFAIR ROAD",,"HATTISBURG","MS","39402",,,,,,,,,,,,,,,,,,"640559028","6015442900","621610",,,,,,,,,,,,,,,,,,,"2017-06-07T11:38:16-0500","LIZ ROTH",,,,,409,527,7,32,566,,,,,,,"4A4B4D4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,409,"2",,,,
"20170607114200P040056484359001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BLACKBURN & STEVENS, PROF., L.L.C. PROFIT SHARING PLAN","001","1987-01-01","BLACKBURN & STEVENS, PROF., L.L.C.",,,"100 WEST 4TH STREET",,"YANKTON","SD","570780753",,,,,,,,,,,,,,,,,,"460459931","6056655550","541110",,,,,,,,,,,,,,,,,,,"2017-06-07T11:41:27-0500","MICHAEL STEVENS",,,,,8,6,0,1,7,0,7,7,0,,"2E2F2G2R2T3B3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,6,,,,,
"20170607114219P040056484791001","2016-01-01","2016-12-31","2",,"0",,"0","0","0",,,,,,"E.D. SWETT, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","2009-04-01","E.D.SWETT, INC.",,,"8 INDUSTRIAL PARK DR",,"CONCORD","NH","03301",,,,,,,,,,,,,,,,,,"020228127","6032247401","237310",,,,,,,,,,,,,,,,,,,"2017-06-07T11:42:15-0500","RICHARD DEBLOIS","2017-06-07T11:42:15-0500","RICHARD DEBLOIS",,,57,30,5,15,50,0,50,50,3,,"2I2P2Q3I",,,,"1",,,,"1",,"1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,33,,,,,
"20170607114506P030052413175001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BARNHART-DAVIS COMPANY PROFIT SHARING PLAN","001","1966-11-21","BARNHART-DAVIS COMPANY",,,"1201 PENNSYLVANIA AVE EAST",,"WARREN","PA","163653158",,,,,,,,,,,,,,,,,,"250340970","8147235600","441300","BARNHART-DAVIS COMPANY",,"1201 PENNSYLVANIA AVE EAST",,"WARREN","PA","163653158",,,,,,,"250340970","8147235600",,,,"2017-06-07T11:42:32-0500","WILLIAM T. BUNK, JR.",,,,,23,20,0,1,21,0,21,13,0,,"2E2K3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,22,,,,,
"20170607114530P040063164817001","2016-12-01","2016-12-31","2",,"0","0","0","1","0","0","0","0","0",,"DISCOVER READY, LLC HEALTH AND WELFARE PLAN","505","2015-12-01","DISCOVER READY, LLC",,,"200 S COLLEGE STREET","10TH FLOOR","CHARLOTTE","NC","28202",,,,,,,,,,,,,,,,,,"202325235","7043194918","541190",,,,,,,,,,,,,,,,,,,"2017-06-07T11:44:33-0500","JOHN STANEK",,,,,156,157,0,0,157,,,,,,,"4A4B4D4E4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,156,"2",,,,
"20170607144302P040049327629001","2016-02-01","2017-01-31","2",,"0","0","0","0","0","0","0","0","0",,"DILLON PRECISION PRODUCTS INC WELFARE BENEFITS PLAN","504","2015-01-01","DILLON PRECISION PRODUCTS INC",,,"8009 E. DILLONS WAY",,"SCOTTSDALE","AZ","85260",,,,,,,,,,,,,,,,,,"860345392","4809488009","333900",,,,,,,,,,,,,,,,,,,"2017-06-07T14:42:16-0500","DORIS REYES",,,,,224,229,0,0,229,,,,,,,"4A4B4D4E4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,"DAVID ESPENSCHIED","HR WORKPLACE SERVICES","16679 N. 90TH STREET, SUITE 100",,"SCOTTSDALE","AZ","85260",,,,,,,"4803026525",,224,"2",,,,
"20170607153655P030059658353001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"OREGON PRECISION MANUFACTURING 401(K) PROFIT SHARING PLAN & TRUST","001","2010-01-01","OREGON PRECISION MANUFACTURING",,,"13950 SW GALBREATH DRIVE SUIT",,"SHERWOOD","OR","97140",,,,,,,,,,,,,,,,,,"931263973","5039259254","332900",,,,,,,,,,,,,,,,,,,"2017-06-07T03:36:51-0500","MIKE DOHERTY",,,,,24,18,0,8,26,0,26,23,1,,"2A2E2F2G2J2K2R2S2T3D",,"0","0","1","0","0","0","1","0","1",,,"0","1","0","0","0","1",,"FILING_RECEIVED","2017-06-07","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,19,,,,,
"20170607153742P040056690839001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BURR OAK TOOL INC. EMPLOYEES HEALTH BENEFIT PLAN","580","1982-10-01","BURR OAK TOOL INC.",,,"P.O. BOX 338","405 W. SOUTH ST.","STURGIS","MI","490910338",,,,,,,,,,,,,,,,,,"381218471","2696519393","333510","BURR OAK TOOL INC.",,"P.O. BOX 338","405 W. SOUTH ST.","STURGIS","MI","490910338",,,,,,,"381218471","2696519393",,,,,,,,,,380,354,8,0,362,,,,,,,"4A4D","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-06-07",,,,,,,,,,,,,,,,,,,,,,,367,"2",,,"2017-06-07T07:00:00-0500","ANDREW F. BOYD"
"20170720085759P030056963665001","2016-01-01","2016-12-31","2",,,,,,,"1",,,,,"BUZENBERG ENTERPRISES, INC. PROFIT SHARING PLAN","001","2010-05-04","BUZENBERG ENTERPRISES, INC.",,,"9612 BELLEVILLE ROAD",,"BELLEVILLE","MI","48111",,,,,,,,,,,,,,,,,,"272500301","7348124922","713900",,,,,,,,,,,,,,,,,,,"2017-07-20T09:56:56-0500","MARTIN J BUZENBERG",,,,,3,4,0,0,4,0,4,2,0,,"2E2G2R3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,
"20170720085759P030056963745001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AVE MARIA EMPLOYEE HEALTH PLAN","501","1999-01-01","THE AVE MARIA FOUNDATION",,,"ONE AVE MARIA DRIVE","PO BOX 373","ANN ARBOR","MI","481060373",,,,,,,,,,,,,,,,,,"382514364","7349303196","813000","THE AVE MARIA FOUNDATION",,"ONE AVE MARIA DRIVE","PO BOX 373","ANN ARBOR","MI","481060373",,,,,,,"382514364","7349303196",,,,"2017-07-20T08:40:28-0500","PAUL RONEY","2017-07-20T08:40:28-0500","PAUL RONEY",,,109,108,,,108,,108,,,,,"4A4B4D4E4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","1","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,109,,,,,
"20170720085818P040061183857001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"PERINATAL CENTER OF OKLAHOMA, PLLC 401(K) PLAN","001","2004-01-01","PERINATAL CENTER OF OKLAHOMA, PLLC",,,"4140 W. MEMORIAL ROAD, SUITE 321",,"OKLAHOMA CITY","OK","73120",,,,,,,,,,,,,,,,,,"760742334","4057484726","621111",,,,,,,,,,,,,,,,,,,"2017-07-20T08:53:52-0500","JOHN STANLEY, M.D.",,,,,53,54,0,18,72,0,72,72,1,,"2A2E2F2J2K2T3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,53,,,,,
"20170720085847P040061184881001","2016-01-01","2016-12-31","2",,"0",,"0","0","0","1",,,,,"ERA GROUP INC. SAVINGS PLAN","001","1994-07-01","ERA GROUP INC.",,,"818 TOWN AND COUNTRY BLVD","SUITE 200","HOUSTON","TX","77024",,,,,,,,,,,,,,,,,,"721455213","7133694700","481000",,,,,,,,,,,,,,,,,,,"2017-07-20T08:58:41-0500","ALESHIA PORTER","2017-07-19T14:20:19-0500","ALESHIA PORTER",,,834,556,0,177,733,0,733,729,0,,"2E2F2G2J2K2R2T",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","2","1","1","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,644,,,,,
"20170720085901P040061185681001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"OZARK GUIDANCE CENTERS INC FLEXIBLE BENEFITS PLAN","501","1993-01-01","OZARK GUIDANCE CENTERS, INC.",,,"P.O. BOX 6430",,"SPRINGDALE","AR","72766",,,,,,,,,,,,,,,,,,"710416869","4797502020","621420","OZARK GUIDANCE CENTERS, INC.",,"P.O. BOX 6430",,"SPRINGDALE","AR","72766",,,,,,,"710416869","4797502020",,,,"2017-07-19T15:59:13-0500","BOB DONAGHE",,,,,407,409,,,409,,409,,,,,"4A4B4D4E4F4H4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,,,,"BKD, LLP","P.O. BOX 3667",,"LITTLE ROCK","AR","722033667",,,,,,,"5013721040",,407,"2",,,,
"20170720085904P040061185777001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CHAPEL VALLEY EMPLOYEE BENEFITS PLAN","503","1968-04-01","CHAPEL VALLEY",,,"3275 JENNINGS CHAPEL ROAD",,"WOODBINE","MD","21797",,,,,,,,,,,,,,,,,,"520856598","3013151529","561730",,,,,,,,,,,,,,,,,,,"2017-07-20T08:58:26-0500","TAMMY FISHER",,,,,110,146,0,0,146,,,,,,,"4A4B4D4E4F4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,110,"2",,,,
"20170720085911P030046139117001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"STEEL SUMMIT HOLDINGS, INC.","501","2001-01-01","STEEL SUMMIT HOLDINGS, INC.",,,"1718 J P HENNESSY DRIVE",,"LAVERGNE","TN","37086",,,,,,,,,,,,,,,,,,"364372498","6156418650","331200",,,,,,,,,,,,,,,,,,,"2017-07-20T08:58:38-0500","SUSAN OWEN",,,,,182,196,3,2,201,,,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,182,"2",,,,
"20170720090019P040050585927001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"COLLIN STREET BAKERY EMPLOYEE BENEFIT PLAN","501","2000-01-01","COLLIN STREET BAKERY, INC.",,,"401 WEST 7TH AVENUE",,"CORSICANA","TX","75110",,,,,,,,,,,,,,,,,,"750201050","9038728111","445291",,,,,,,,,,,,,,,,,,,"2017-07-20T08:57:53-0500","WILL MCNUTT",,,,,127,116,,,116,,,,,,,"4B4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,127,"2",,,,
"20170720090046P040050587239001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"JULIE M. THOMAS, D.D.S., LLC 401(K) PLAN","001","2004-01-01","JULIE M. THOMAS, D.D.S.",,,"1437 SOUTH MAIN STREET",,"NORTH CANTON","OH","44720",,,,,,,,,,,,,,,,,,"200095319","3302449081","621210",,,,,,,,,,,,,,,,"JULIE M. THOMAS, D.D.S., LLC","200095319","001","2017-07-20T05:00:11-0500","DENISE GOURLEY",,,,,6,11,0,0,11,0,11,7,0,,"2E2F2G2J2K2T3B3D2A",,"1","0","1","0","1","0","1","0","1","0",,"0","1","1","1","0","1","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,4,,,,,
"20170720090119P040050589319001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AXCELIS TECHNOLOGIES, INC. GROUP WELFARE PLAN","501","2000-10-01","AXCELIS TECHNOLOGIES, INC.",,"JILL FRENETTE","108 CHERRY HILL DR",,"BEVERLY","MA","019151066",,,,,,,"108 CHERRY HILL DR",,"BEVERLY","MA","019151066",,,,,,,"341818596","9787874000","334410",,,,,,,,,,,,,,,,,,,"2017-07-20T08:55:26-0500","JILL FRENETTE","2017-07-20T08:39:20-0500","LYNNETTE FALLON",,,558,572,5,0,577,,577,,,,,"4A4B4H4L","1","0","0","1","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,554,"2",,,,
"20170720090129P040061188673001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LONG TERM DISABILITY","502","1976-03-01","THOMAS M COOLEY LAW SCHOOL","WESTERN MICHIGAN UNIVERSITY THOMAS M COOLEY LAW SCHOOL",,"300 S CAPITOL AVE",,"LANSING","MI","489332002",,,,,,,"300 S CAPITOL AVE",,"LANSING","MI","489332002",,,,,,,"381988915","5173715140","611000",,,,,,,,,,,,,,,,,,,"2017-07-20T08:54:33-0500","KATHLEEN CONKLIN",,,,,200,,,,0,,0,,,,,"4H","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,191,"2",,,,
